"","MonitoringLocationIdentifier","lat","lon"
"17871","MDE_FIELDSERVICES_WQX-ZCS0006",38.604967,-75.83485
"17872","MDE_FIELDSERVICES_WQX-ZCS0022",38.605833,-75.860983
"17873","MDE_FIELDSERVICES_WQX-ZCW0008",39.309033,-76.975817
"17874","MDE_FIELDSERVICES_WQX-ZDB0006",39.43195,-76.309767
"17875","MDE_FIELDSERVICES_WQX-ZDB0011",39.430683,-76.315317
"17876","MDE_FIELDSERVICES_WQX-ZDQ0005",39.622067,-75.825
"17877","MDE_FIELDSERVICES_WQX-ZDR0007",38.843983,-75.846817
"17878","MDE_FIELDSERVICES_WQX-ZDT0005",38.968667,-75.833867
"17879","MDE_FIELDSERVICES_WQX-ZDU0002",39.073517,-75.7471
"17880","MDE_FIELDSERVICES_WQX-ZEG0001",39.536567,-77.619733
"17881","MDE_FIELDSERVICES_WQX-ZEH0004",38.871517,-76.67345
"17882","MDE_FIELDSERVICES_WQX-ZEK0054",38.490817,-76.9274
"17883","MDE_FIELDSERVICES_WQX-ZEK0117",38.560767,-76.854033
"17884","MDE_FIELDSERVICES_WQX-ZEK0157",38.614667,-76.832633
"17885","MDE_FIELDSERVICES_WQX-ZEV0001",39.70792,-78.33162
"17886","MDE_FIELDSERVICES_WQX-ZFI0000",39.1896,-76.71985
"17887","MDE_FIELDSERVICES_WQX-ZKA0001",39.185817,-76.07635
"17888","MDE_FIELDSERVICES_WQX-ZKB0000",39.186083,-76.083167
"17889","MDE_FIELDSERVICES_WQX-ZLT0006",39.233717,-77.028133
"17890","MDE_FIELDSERVICES_WQX-ZMB0008",39.03045,-75.89605
"17891","MDE_FIELDSERVICES_WQX-ZNB0016",39.11745,-77.101267
"17892","MDE_FIELDSERVICES_WQX-ZPM0004",39.685117,-78.101417
"17893","MDE_FIELDSERVICES_WQX-ZPO0001",39.63206,-78.30843
"17894","MDE_FIELDSERVICES_WQX-ZPP0004",39.63217,-78.29107
"17895","MDE_FIELDSERVICES_WQX-ZSD0000",39.049717,-76.0648
"17896","MEDEP_WQX-100559",45.5434968,-69.7553846
"17897","MEDEP_WQX-100964",45.6057056,-69.4988746
"17898","MEDEP_WQX-101290",45.531158,-69.732478
"17899","MEDEP_WQX-101426",44.694981,-69.284026
"17900","MEDEP_WQX-101437",44.55782,-69.65558
"17901","MEDEP_WQX-101443",44.754475,-69.868535
"17902","MEDEP_WQX-101446",46.700898,-67.965943
"17903","MEDEP_WQX-101465",44.624637,-69.57727
"17904","MEDEP_WQX-101572",44.888894,-70.406504
"17905","MEDEP_WQX-101597",44.345121,-69.800702
"17906","MEDEP_WQX-101610",44.55782,-69.65558
"17907","MEDEP_WQX-102427",46.791423,-67.797734
"17908","MEDEP_WQX-102428",46.833209,-67.931323
"17909","MEDEP_WQX-108819",44.13268,-70.46058
"17910","MEDEP_WQX-108827",44.690326,-70.4246761
"17911","MEDEP_WQX-108927",44.0698675,-70.1956589
"17912","MEDEP_WQX-108928",45.08233,-70.89202
"17913","MEDEP_WQX-108933",44.1124057,-70.2135087
"17914","MEDEP_WQX-108934",43.93188,-69.982967
"17915","MEDEP_WQX-108935",44.13268,-70.46058
"17916","MEDEP_WQX-108936",44.327569,-70.620429
"17917","MEDEP_WQX-108937",44.41095,-70.737317
"17918","MEDEP_WQX-108938",44.635576,-70.7405
"17919","MEDEP_WQX-108939",44.5592798,-70.715185
"17920","MEDEP_WQX-108942",46.0908,-67.8994
"17921","MEDEP_WQX-108944",46.23047,-67.808017
"17922","MEDEP_WQX-108945",46.180017,-67.8039
"17923","MEDEP_WQX-108946",44.690326,-70.4246761
"17924","MEDEP_WQX-108947",44.724859,-70.458436
"17925","MEDEP_WQX-108958",44.467547,-70.830363
"17926","MEDEP_WQX-109991",46.773959,-67.833499
"17927","MEDEP_WQX-110044",46.77621,-68.154768
"17928","MEDEP_WQX-110045",46.755978,-68.115486
"17929","MEDEP_WQX-110046",46.713563,-68.018737
"17930","MEDEP_WQX-110047",46.776075,-67.969139
"17931","MEDEP_WQX-110048",46.814863,-67.984853
"17932","MEDEP_WQX-110049",46.847424,-68.000618
"17933","MEDEP_WQX-110050",46.850654,-67.954884
"17934","MEDEP_WQX-110051",46.800759,-67.865259
"17935","MEDEP_WQX-110052",46.698818,-68.018015
"17936","MEDEP_WQX-110053",46.846931,-67.944095
"17937","MEDEP_WQX-110054",46.85689,-68.003877
"17938","MEDEP_WQX-114538",44.084503,-70.321648
"17939","MEDEP_WQX-114732",46.063274,-67.934772
"17940","MEDEP_WQX-114733",46.6704107,-68.0132836
"17941","MEDEP_WQX-114734",46.584963,-67.931009
"17942","MEDEP_WQX-114735",46.8095037,-67.8726555
"17943","MEDEP_WQX-114736",47.2591328,-68.2596127
"17944","MEDEP_WQX-114737",46.856476,-68.003321
"17945","MEDEP_WQX-114738",46.7060096,-67.9558269
"17946","MEDEP_WQX-114747",46.7470379,-67.9714283
"17947","MEDEP_WQX-114748",46.580309,-67.931395
"17948","MEDEP_WQX-114749",46.8141913,-67.8793812
"17949","MEDEP_WQX-114750",46.7732436,-67.812826
"17950","MEDEP_WQX-114758",47.144571,-67.917793
"17951","MEDEP_WQX-114759",46.780745,-67.8487475
"17952","MEDEP_WQX-114781",44.0845029,-70.3216481
"17953","MEDEP_WQX-114782",46.100244,-67.898135
"17954","MEDEP_WQX-114783",46.125212,-67.8448128
"17955","MEDEP_WQX-114784",46.697502,-68.017203
"17956","MEDEP_WQX-114785",44.913976,-70.706252
"17957","MEDEP_WQX-114786",46.7478529,-67.9564201
"17958","MEDEP_WQX-114787",47.2166747,-68.2344894
"17959","MEDEP_WQX-114788",46.6107575,-67.9337874
"17960","MEDEP_WQX-118525",44.9750258,-70.7805486
"17961","MEDEP_WQX-119320",43.8623977,-70.6422225
"17962","MEDEP_WQX-119649",43.9499033,-70.6282268
"17963","MEDEP_WQX-119650",43.8615131,-70.092407
"17964","MEDEP_WQX-119653",43.7376392,-70.2927317
"17965","MEDEP_WQX-119654",43.5207926,-70.4355866
"17966","MEDEP_WQX-119655",44.264268,-70.217409
"17967","MEDEP_WQX-119664",43.4363904,-70.7784519
"17968","MEDEP_WQX-119671",43.424216,-70.563517
"17969","MEDEP_WQX-119680",43.383471,-70.689537
"17970","MEDEP_WQX-119693",43.90038,-69.97186
"17971","MEDEP_WQX-119697",43.8907503,-70.2771306
"17972","MEDEP_WQX-119704",44.574483,-70.8682667
"17973","MEDEP_WQX-119705",44.57135,-70.9044833
"17974","MEDEP_WQX-57611",43.383471,-70.689537
"17975","MEDEP_WQX-57615",43.7876526,-70.735168
"17976","MEDEP_WQX-57639",44.8438052,-68.0698892
"17977","MEDEP_WQX-57739",45.171981,-69.347864
"17978","MEDEP_WQX-57817",45.185621,-69.168038
"17979","MEDEP_WQX-57849",44.9526787,-70.1475227
"17980","MEDEP_WQX-57893",44.8552837,-70.3620209
"17981","MEDEP_WQX-57897",44.0323657,-70.1033271
"17982","MEDEP_WQX-58010",44.624637,-69.57727
"17983","MEDEP_WQX-58118",44.754475,-69.868535
"17984","MEDEP_WQX-58126",43.9199723,-70.3278301
"17985","MEDEP_WQX-58154",43.89194,-70.277629
"17986","MEDEP_WQX-58174",44.305272,-69.971793
"17987","MEDEP_WQX-58210",43.645587,-70.408844
"17988","MEDEP_WQX-58282",43.6703527,-70.3084448
"17989","MEDEP_WQX-58290",43.4317256,-70.761278
"17990","MEDEP_WQX-58330",44.36791,-69.5312908
"17991","MEDEP_WQX-58338",44.7769023,-69.3652712
"17992","MEDEP_WQX-58342",43.4034974,-70.5269147
"17993","MEDEP_WQX-58346",43.5235091,-70.4478265
"17994","MEDEP_WQX-58350",43.5023217,-70.4139742
"17995","MEDEP_WQX-58414",45.665071,-68.708108
"17996","MEDEP_WQX-58430",44.759076,-68.885783
"17997","MEDEP_WQX-58434",44.7574218,-68.8577723
"17998","MEDEP_WQX-58466",44.577989,-69.556831
"17999","MEDEP_WQX-58474",44.3375075,-69.8076356
"18000","MEDEP_WQX-58486",43.633532,-70.249843
"18001","MEDEP_WQX-58490",43.861094,-70.09429
"18002","MEDEP_WQX-58494",43.861513,-70.092407
"18003","MEDEP_WQX-58498",45.454714,-69.025271
"18004","MEDEP_WQX-58530",44.823731,-68.8076935
"18005","MEDEP_WQX-58538",44.829573,-68.742073
"18006","MEDEP_WQX-58542",44.8190697,-68.7312373
"18007","MEDEP_WQX-58550",43.9238853,-70.3394841
"18008","MEDEP_WQX-58658",44.0698675,-70.1956589
"18009","MEDEP_WQX-58666",44.5588958,-70.4521196
"18010","MEDEP_WQX-58674",44.5594826,-70.5496303
"18011","MEDEP_WQX-58678",44.6825941,-70.603522
"18012","MEDEP_WQX-58690",44.542146,-70.549442
"18013","MEDEP_WQX-58714",44.4527538,-70.8117781
"18014","MEDEP_WQX-58718",44.4666732,-70.797842
"18015","MEDEP_WQX-58722",44.1282438,-70.1823771
"18016","MEDEP_WQX-58726",44.1204204,-70.2151798
"18017","MEDEP_WQX-58742",45.099324,-70.884025
"18018","MEDEP_WQX-58786",46.8271,-67.928034
"18019","MEDEP_WQX-58960",44.5321066,-70.4706873
"18020","MEDEP_WQX-58972",43.6279434,-70.3256117
"18021","MEDEP_WQX-59016",44.625759,-69.651639
"18022","MEDEP_WQX-59048",44.2119781,-70.5163182
"18023","MEDEP_WQX-59052",44.4289119,-69.093278
"18024","MEDEP_WQX-59068",43.550832,-70.436513
"18025","MEDEP_WQX-59072",43.547848,-70.430159
"18026","MEDEP_WQX-59076",43.3595481,-70.6089151
"18027","MEDEP_WQX-59080",43.3492698,-70.5791671
"18028","MEDEP_WQX-59088",43.3169201,-70.7398793
"18029","MEDEP_WQX-59096",43.4057914,-70.8506778
"18030","MEDEP_WQX-59117",43.6887929,-70.6691753
"18031","MEDEP_WQX-59121",43.6538798,-70.7905838
"18032","MEDEP_WQX-59141",43.4892048,-70.4819983
"18033","MEDEP_WQX-59165",43.8819583,-69.9236658
"18034","MEDEP_WQX-59241",43.7013569,-70.4362809
"18035","MEDEP_WQX-59264",43.5343972,-70.4522605
"18036","MEDEP_WQX-59268",44.779601,-68.849243
"18037","MEDEP_WQX-59292",44.947596,-69.655471
"18038","MEDEP_WQX-59304",44.3220783,-69.813355
"18039","MEDEP_WQX-59376",44.7150826,-67.9682077
"18040","MEDEP_WQX-59380",44.9884311,-69.0849876
"18041","MEDEP_WQX-59392",44.9936323,-69.0724931
"18042","MEDEP_WQX-59408",44.837244,-68.750379
"18043","MEDEP_WQX-59416",44.8260976,-68.7393717
"18044","MEDEP_WQX-59444",43.2536594,-70.8420089
"18045","MEDEP_WQX-59576",44.6488305,-70.1318022
"18046","MEDEP_WQX-59644",46.713387,-68.018693
"18047","MEDEP_WQX-59647",46.700898,-67.965943
"18048","MEDEP_WQX-59655",44.3269456,-69.7818647
"18049","MEDEP_WQX-59671",44.526184,-69.614489
"18050","MEDEP_WQX-59703",44.885326,-68.657426
"18051","MEDEP_WQX-59707",44.3025193,-69.7808175
"18052","MEDEP_WQX-59721",44.7732608,-68.7946689
"18053","MEDEP_WQX-59741",44.1129502,-70.1076313
"18054","MEDEP_WQX-59761",43.924568,-69.950398
"18055","MEDEP_WQX-59765",43.9318803,-69.9829673
"18056","MEDEP_WQX-59805",43.9107673,-69.9413048
"18057","MEDEP_WQX-59865",44.318058,-70.4109071
"18058","MEDEP_WQX-59869",45.2708682,-68.6900168
"18059","MEDEP_WQX-59877",43.629464,-70.245879
"18060","MEDEP_WQX-59901",44.825257,-68.806552
"18061","MEDEP_WQX-59928",44.259415,-70.29178
"18062","MEDEP_WQX-59936",44.1081219,-70.2355011
"18063","MEDEP_WQX-59944",44.5750042,-69.2758984
"18064","MEDEP_WQX-60008",43.7023849,-70.3257018
"18065","MEDEP_WQX-60059",44.2231857,-69.5933409
"18066","MEDEP_WQX-60072",44.348503,-69.836046
"18067","MEDEP_WQX-60076",44.34815,-69.835732
"18068","MEDEP_WQX-60088",43.4231086,-70.7723199
"18069","MEDEP_WQX-60104",43.6366393,-70.3290307
"18070","MEDEP_WQX-60108",43.6336547,-70.321401
"18071","MEDEP_WQX-60116",44.7235549,-69.1741529
"18072","MEDEP_WQX-60120",44.7237847,-69.1743098
"18073","MEDEP_WQX-60124",43.760777,-70.26212
"18074","MEDEP_WQX-60128",43.8132271,-70.3020899
"18075","MEDEP_WQX-60132",43.7376392,-70.2927317
"18076","MEDEP_WQX-60170",45.1814899,-70.0164808
"18077","MEDEP_WQX-60174",44.9236508,-70.4161993
"18078","MEDEP_WQX-60250",44.2110975,-70.5179616
"18079","MEDEP_WQX-60254",44.2870692,-69.8534843
"18080","MEDEP_WQX-60274",43.480423,-70.442503
"18081","MEDEP_WQX-60315",44.6052917,-67.927608
"18082","MEDEP_WQX-60328",44.6921235,-68.8513723
"18083","MEDEP_WQX-60332",44.533865,-68.407964
"18084","MEDEP_WQX-60336",44.5310966,-68.4183306
"18085","MEDEP_WQX-60366",44.8101483,-68.7785758
"18086","MEDEP_WQX-60370",45.187712,-69.447682
"18087","MEDEP_WQX-64300",44.741345,-68.012822
"18088","MEDEP_WQX-64301",44.8438052,-68.0698892
"18089","MEDEP_WQX-64302",44.754364,-67.368421
"18090","MEDEP_WQX-64303",44.754399,-67.364121
"18091","MEDEP_WQX-64304",46.503798,-68.363153
"18092","MEDEP_WQX-64305",45.171981,-69.347864
"18093","MEDEP_WQX-64306",44.968155,-70.774926
"18094","MEDEP_WQX-64309",44.9380874,-68.9521586
"18095","MEDEP_WQX-64310",45.185621,-69.168038
"18096","MEDEP_WQX-64311",44.9526787,-70.1475227
"18097","MEDEP_WQX-64312",44.8552837,-70.3620209
"18098","MEDEP_WQX-64313",44.9207922,-69.2604902
"18099","MEDEP_WQX-64314",43.886061,-70.279652
"18100","MEDEP_WQX-64315",43.89194,-70.277629
"18101","MEDEP_WQX-64316",46.887295,-67.944989
"18102","MEDEP_WQX-64318",44.2303046,-69.7725651
"18103","MEDEP_WQX-64319",43.6703527,-70.3084448
"18104","MEDEP_WQX-64320",44.98006,-69.302268
"18105","MEDEP_WQX-64321",44.36791,-69.5312908
"18106","MEDEP_WQX-64322",43.4034974,-70.5269147
"18107","MEDEP_WQX-64323",43.264595,-70.862625
"18108","MEDEP_WQX-64324",44.759076,-68.885783
"18109","MEDEP_WQX-64325",44.7574218,-68.8577723
"18110","MEDEP_WQX-64326",44.768489,-67.9230939
"18111","MEDEP_WQX-64327",44.577989,-69.556831
"18112","MEDEP_WQX-64329",43.633532,-70.249843
"18113","MEDEP_WQX-64330",44.954037,-69.182693
"18114","MEDEP_WQX-64331",44.829573,-68.742073
"18115","MEDEP_WQX-64332",44.8190697,-68.7312373
"18116","MEDEP_WQX-64333",43.525623,-70.450826
"18117","MEDEP_WQX-64334",44.611782,-70.170791
"18118","MEDEP_WQX-64335",44.4823384,-70.8844708
"18119","MEDEP_WQX-64336",44.1282438,-70.1823771
"18120","MEDEP_WQX-64339",47.35441,-68.272264
"18121","MEDEP_WQX-64340",47.124987,-68.573109
"18122","MEDEP_WQX-64341",46.5213564,-67.8550571
"18123","MEDEP_WQX-64342",46.8783449,-68.2384373
"18124","MEDEP_WQX-64343",46.8054323,-68.1531774
"18125","MEDEP_WQX-64344",43.4062694,-70.7161872
"18126","MEDEP_WQX-64345",44.3415104,-69.4477192
"18127","MEDEP_WQX-64346",43.864131,-70.344452
"18128","MEDEP_WQX-64347",44.780185,-69.887208
"18129","MEDEP_WQX-64349",44.625759,-69.651639
"18130","MEDEP_WQX-64350",44.613485,-69.647262
"18131","MEDEP_WQX-64351",44.610764,-69.646365
"18132","MEDEP_WQX-64352",44.484044,-69.114546
"18133","MEDEP_WQX-64353",44.465554,-69.114275
"18134","MEDEP_WQX-64354",44.2119781,-70.5163182
"18135","MEDEP_WQX-64355",44.4289119,-69.093278
"18136","MEDEP_WQX-64356",44.43786,-69.075053
"18137","MEDEP_WQX-64357",43.3169201,-70.7398793
"18138","MEDEP_WQX-64358",43.4057914,-70.8506778
"18139","MEDEP_WQX-64359",43.6887929,-70.6691753
"18140","MEDEP_WQX-64360",43.6538798,-70.7905838
"18141","MEDEP_WQX-64361",44.012334,-70.529007
"18142","MEDEP_WQX-64362",46.543831,-67.902816
"18143","MEDEP_WQX-64364",46.1092822,-67.8804957
"18144","MEDEP_WQX-64366",46.888682,-67.798686
"18145","MEDEP_WQX-64367",44.7796007,-68.8492434
"18146","MEDEP_WQX-64368",44.947596,-69.655471
"18147","MEDEP_WQX-64369",44.909095,-69.66672
"18148","MEDEP_WQX-64370",44.8355779,-69.6526724
"18149","MEDEP_WQX-64371",45.177839,-67.775475
"18150","MEDEP_WQX-64372",45.176559,-67.772397
"18151","MEDEP_WQX-64374",43.846026,-70.104429
"18152","MEDEP_WQX-64375",44.906877,-67.838358
"18153","MEDEP_WQX-64376",44.87042,-67.941037
"18154","MEDEP_WQX-64377",44.6667864,-67.6138944
"18155","MEDEP_WQX-64378",44.9884311,-69.0849876
"18156","MEDEP_WQX-64379",44.92984,-68.966264
"18157","MEDEP_WQX-64380",44.993632,-69.072493
"18158","MEDEP_WQX-64381",44.994829,-69.05259
"18159","MEDEP_WQX-64382",44.837244,-68.750379
"18160","MEDEP_WQX-64383",44.8260976,-68.7393717
"18161","MEDEP_WQX-64384",43.2536594,-70.8420089
"18162","MEDEP_WQX-64386",43.7952743,-70.4186434
"18163","MEDEP_WQX-64389",44.198244,-69.986413
"18164","MEDEP_WQX-64390",43.8055291,-70.4111872
"18165","MEDEP_WQX-64391",43.838156,-70.38443
"18166","MEDEP_WQX-64392",44.2434497,-69.5752718
"18167","MEDEP_WQX-64395",44.293258,-69.566511
"18168","MEDEP_WQX-64398",46.172799,-67.818453
"18169","MEDEP_WQX-64400",46.205806,-67.807802
"18170","MEDEP_WQX-64403",45.206452,-69.111341
"18171","MEDEP_WQX-64404",44.984417,-69.052044
"18172","MEDEP_WQX-64408",44.6038098,-67.9258089
"18173","MEDEP_WQX-64409",44.943612,-68.967403
"18174","MEDEP_WQX-64413",44.6488305,-70.1318022
"18175","MEDEP_WQX-64419",43.6361062,-70.3283814
"18176","MEDEP_WQX-64421",44.408316,-69.475197
"18177","MEDEP_WQX-64422",44.3269456,-69.7818647
"18178","MEDEP_WQX-64423",44.34659,-69.796203
"18179","MEDEP_WQX-64424",44.3389165,-69.7593753
"18180","MEDEP_WQX-64425",44.850588,-70.433097
"18181","MEDEP_WQX-64426",44.3274796,-69.765864
"18182","MEDEP_WQX-64427",44.6028297,-69.4699038
"18183","MEDEP_WQX-64428",44.576406,-69.278755
"18184","MEDEP_WQX-64429",44.526184,-69.6144895
"18185","MEDEP_WQX-64430",44.653769,-69.511443
"18186","MEDEP_WQX-64431",44.990412,-70.170044
"18187","MEDEP_WQX-64432",44.767567,-69.722459
"18188","MEDEP_WQX-64433",44.791436,-69.7212
"18189","MEDEP_WQX-64434",44.6506416,-69.6749884
"18190","MEDEP_WQX-64435",44.267528,-69.69737
"18191","MEDEP_WQX-64436",44.266109,-69.697603
"18192","MEDEP_WQX-64437",44.2340198,-69.7246571
"18193","MEDEP_WQX-64438",44.3030523,-69.7822296
"18194","MEDEP_WQX-64439",44.266003,-69.699204
"18195","MEDEP_WQX-64440",44.819882,-68.73048
"18196","MEDEP_WQX-64441",44.656354,-70.142402
"18197","MEDEP_WQX-64442",44.6388816,-70.0137079
"18198","MEDEP_WQX-64443",44.3176192,-69.8128503
"18199","MEDEP_WQX-64444",44.582793,-69.464912
"18200","MEDEP_WQX-64445",44.1129502,-70.1076313
"18201","MEDEP_WQX-64446",44.104542,-70.103036
"18202","MEDEP_WQX-64447",45.03611,-69.867575
"18203","MEDEP_WQX-64448",45.033278,-69.864577
"18204","MEDEP_WQX-64449",43.670712,-70.319216
"18205","MEDEP_WQX-64450",46.6777159,-68.0195077
"18206","MEDEP_WQX-64452",46.181187,-67.804067
"18207","MEDEP_WQX-64453",44.776088,-68.798418
"18208","MEDEP_WQX-64454",44.77424,-68.795257
"18209","MEDEP_WQX-64455",44.5033835,-70.9149189
"18210","MEDEP_WQX-64456",44.21689,-70.511786
"18211","MEDEP_WQX-64459",44.067778,-70.201278
"18212","MEDEP_WQX-64460",44.318058,-70.4109071
"18213","MEDEP_WQX-64461",45.270868,-68.690017
"18214","MEDEP_WQX-64463",45.414126,-69.067044
"18215","MEDEP_WQX-64465",43.881176,-70.892603
"18216","MEDEP_WQX-64466",43.359656,-70.6085576
"18217","MEDEP_WQX-64467",43.638083,-70.797811
"18218","MEDEP_WQX-64468",43.622724,-70.282746
"18219","MEDEP_WQX-64469",44.230805,-70.753712
"18220","MEDEP_WQX-64470",44.3705882,-70.993262
"18221","MEDEP_WQX-64471",45.033222,-70.855021
"18222","MEDEP_WQX-64472",44.970409,-70.776063
"18223","MEDEP_WQX-64473",44.725623,-69.172902
"18224","MEDEP_WQX-64474",44.685576,-68.871631
"18225","MEDEP_WQX-64475",44.9846559,-70.786814
"18226","MEDEP_WQX-64476",45.4719147,-69.231158
"18227","MEDEP_WQX-64477",46.682568,-68.09672
"18228","MEDEP_WQX-64478",47.1536073,-68.3627597
"18229","MEDEP_WQX-64479",46.758613,-68.239493
"18230","MEDEP_WQX-64480",46.571946,-67.919848
"18231","MEDEP_WQX-64481",44.8234004,-68.8084845
"18232","MEDEP_WQX-64482",44.5750042,-69.2758984
"18233","MEDEP_WQX-64497",47.124833,-69.097187
"18234","MEDEP_WQX-64498",47.240945,-68.579724
"18235","MEDEP_WQX-64499",46.969323,-68.019817
"18236","MEDEP_WQX-64500",46.906958,-67.813594
"18237","MEDEP_WQX-64501",46.85582,-67.799998
"18238","MEDEP_WQX-64502",46.660025,-67.898323
"18239","MEDEP_WQX-64503",46.6518743,-68.4219594
"18240","MEDEP_WQX-64504",46.171359,-68.340153
"18241","MEDEP_WQX-64505",46.144177,-68.633858
"18242","MEDEP_WQX-64506",45.992449,-68.441725
"18243","MEDEP_WQX-64507",43.4111006,-70.7281118
"18244","MEDEP_WQX-64508",44.2231857,-69.5933409
"18245","MEDEP_WQX-64509",44.899595,-67.263189
"18246","MEDEP_WQX-64510",44.900244,-67.242159
"18247","MEDEP_WQX-64511",46.699465,-67.967032
"18248","MEDEP_WQX-64512",46.690794,-68.03998
"18249","MEDEP_WQX-64513",47.083146,-69.059134
"18250","MEDEP_WQX-64514",44.7235549,-69.1741529
"18251","MEDEP_WQX-64515",44.7237847,-69.1743098
"18252","MEDEP_WQX-64516",45.298143,-68.851653
"18253","MEDEP_WQX-64517",45.1814899,-70.0164808
"18254","MEDEP_WQX-64518",44.9236508,-70.4161993
"18255","MEDEP_WQX-64521",43.4989384,-70.5298578
"18256","MEDEP_WQX-64522",43.736089,-70.29391
"18257","MEDEP_WQX-64523",43.62038,-70.427742
"18258","MEDEP_WQX-64524",43.655266,-70.4011
"18259","MEDEP_WQX-64525",44.2110975,-70.5179616
"18260","MEDEP_WQX-64526",44.2900278,-69.8520133
"18261","MEDEP_WQX-64527",43.459093,-70.62211
"18262","MEDEP_WQX-64528",43.641459,-70.32932
"18263","MEDEP_WQX-64529",43.8907503,-70.2771306
"18264","MEDEP_WQX-64530",47.247756,-68.605312
"18265","MEDEP_WQX-64531",43.998701,-70.572093
"18266","MEDEP_WQX-64532",43.921436,-70.319395
"18267","MEDEP_WQX-64533",45.90384,-68.637397
"18268","MEDEP_WQX-64534",44.5310966,-68.4183306
"18269","MEDEP_WQX-64535",44.699505,-67.774627
"18270","MEDEP_WQX-64536",44.695613,-67.742259
"18271","MEDEP_WQX-64537",44.972301,-67.088809
"18272","MEDEP_WQX-64538",45.860439,-68.623442
"18273","MEDEP_WQX-64539",44.696574,-67.78678
"18274","MEDEP_WQX-64540",44.230712,-69.584017
"18275","MEDEP_WQX-64541",45.248785,-68.986613
"18276","MEDEP_WQX-64542",44.81252,-68.781179
"18277","MEDEP_WQX-64543",45.187712,-69.447682
"18278","MEDEP_WQX-64544",45.6225197,-69.5314962
"18279","MEDEP_WQX-64545",45.613701,-69.533427
"18280","MEDEP_WQX-64546",45.079216,-70.3166131
"18281","MEDEP_WQX-64547",44.2757526,-69.7992517
"18282","MEDEP_WQX-64548",44.3393303,-69.8092564
"18283","MEDEP_WQX-64549",45.6070945,-69.5007238
"18284","MEDEP_WQX-64550",44.88575,-70.411547
"18285","MEDEP_WQX-64551",45.594426,-69.50878
"18286","MEDEP_WQX-64552",44.2182464,-69.2783082
"18287","MEDEP_WQX-64553",44.378164,-69.729031
"18288","MEDEP_WQX-64554",45.350073,-69.991337
"18289","MEDEP_WQX-64555",44.4050803,-69.0312483
"18290","MEDEP_WQX-64668",44.338917,-69.759375
"18291","MEDEP_WQX-64701",45.185621,-69.168038
"18292","MEDEP_WQX-64765",44.6949808,-69.2840259
"18293","MEDEP_WQX-64826",44.638882,-70.013708
"18294","MEDEP_WQX-64971",45.6057056,-69.4988746
"18295","MEDEP_WQX-64979",45.613701,-69.533427
"18296","MEDEP_WQX-65244",44.8888938,-70.4065044
"18297","MEDEP_WQX-65248",45.079216,-70.3166131
"18298","MEDEP_WQX-67779",43.629464,-70.245879
"18299","MEDEP_WQX-67790",43.633532,-70.249843
"18300","MEDEP_WQX-67949",43.626483,-70.278076
"18301","MEDEP_WQX-67954",43.684974,-70.302966
"18302","MEDEP_WQX-68112",43.670353,-70.308445
"18303","MEDEP_WQX-68113",44.823731,-68.807694
"18304","MEDEP_WQX-68392",44.825257,-68.806552
"18305","MEDEP_WQX-71322",44.54391,-68.4287
"18306","MEDEP_WQX-71323",44.54087,-68.42591
"18307","MEDEP_WQX-71324",44.533428,-68.423265
"18308","MEDEP_WQX-71325",44.531199,-68.417755
"18309","MEDEP_WQX-71326",44.52063,-68.42456
"18310","MEDEP_WQX-71327",44.52063,-68.42456
"18311","MEDEP_WQX-71328",44.50889,-68.42902
"18312","MEDEP_WQX-71329",44.50086,-68.43159
"18313","MEDEP_WQX-71330",44.50086,-68.43159
"18314","MEDEP_WQX-71331",44.48275,-68.43026
"18315","MEDEP_WQX-71332",44.47217,-68.43949
"18316","MEDEP_WQX-71333",45.622489,-68.539219
"18317","MEDEP_WQX-71334",44.802745,-68.771674
"18318","MEDEP_WQX-71335",45.518731,-68.353719
"18319","MEDEP_WQX-71336",44.609101,-68.873142
"18320","MEDEP_WQX-71337",45.653973,-68.706251
"18321","MEDEP_WQX-71338",45.184774,-68.616379
"18322","MEDEP_WQX-71339",45.239785,-68.659077
"18323","MEDEP_WQX-71340",45.570248,-68.409212
"18324","MEDEP_WQX-71343",44.832435,-68.700442
"18325","MEDEP_WQX-71344",44.810429,-68.740908
"18326","MEDEP_WQX-71346",45.43252,-68.45924
"18327","MEDEP_WQX-71347",45.351471,-68.563933
"18328","MEDEP_WQX-71348",45.250199,-68.648885
"18329","MEDEP_WQX-71352",44.958341,-68.646636
"18330","MEDEP_WQX-71356",44.570265,-68.801923
"18331","MEDEP_WQX-71357",44.767274,-68.7878
"18332","MEDEP_WQX-71360",44.720427,-68.832662
"18333","MEDEP_WQX-71362",44.687081,-68.819458
"18334","MEDEP_WQX-71364",44.638249,-68.836931
"18335","MEDEP_WQX-71365",44.953425,-68.700672
"18336","MEDEP_WQX-71366",44.750707,-68.836595
"18337","MEDEP_WQX-71367",44.885497,-68.670832
"18338","MEDEP_WQX-71368",45.638474,-68.727248
"18339","MEDEP_WQX-71369",45.642033,-68.642692
